Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
EVT50368DESC;The Üytophat are the famous ‘custodian’ class of Paguyti society. The docile Paguyti grazers struggled to cope with the onslaught of Gashdzii settlement, and their vicious exploitation at the hands of the Gashd. They wept that ‘devils’ had been unleashed upon them. At some point, however, Paguyti warchiefs who resisted Gashd settlements by burning frontier villages came to keep the Gashdzii children, and raise them in the ways of the Paguyti. Gradually, the intelligent, captured offspring came to constitute an elite caste of Paguyti society. Guarding their ‘flock’ of Paguyti, these half-wild Sapinoids loath greatly their Gashdzii cousins, and while their privileged position in Paguyti society often gives way to graft and corruption, they remain fiercely devoted to the protection and preservation of a Paguyti way of life from encroachments by slavers and settlers. Like their Paguyti charges, they worship Paphüytashu the mountain god, and largely subsist on a diet of fruits and grains. ;;;;;;;;;;;;;x 
EVTNAME50369;The Seat of House Budobam!;;;;;;;;;;;;;x
EVTDESC50369;Tuoshivaw fell in 951. Then it was a sprawling, thronging, plains city, with many bazaars, inhabitants, and the great palace of the swinelords. The great Budobam Bekob of the Dehuog summoned all the Vewugist nomads of the Fuokuge, the Dibab, and the Ishahgizob to answer to his commands, and his hosts were numerous. The Rannutan dogs came and veritably destroyed the whole thing, burning and slaughtering indiscriminately, and built a small fortress city in its place, settling what Dehuog that remained in meager wooden houses. Now, however, we have come to rule these lands again. Our swineriders have set up a small encampment here again, to watch over the little fortress city, and the dusty tents stirs the mind to thoughts of the city that once stood here. The royal chamberlain suggests, in fact, now that we have driven the slovenly and weak Rannu dogs from our lands once again, that the mighty Bekob of Budobaman take up residence again in Tuoshivaw, and hold court on the mainland!;;;;;;;;;;;;;x
EVT50369OPTA;May the swine kings ride the plains of Fuokuge once again!;;;;;;;;;;;;;x
EVT50369OPTB;And leave the safety of our island? Are you mad?;;;;;;;;;;;;;x
EVTNAME50370;The City of Souls?;;;;;;;;;;;;;x 
EVTDESC50370;Deep in the mountains of Rygaas, the strange, giant people have a city. Not one of their miserable piles of hovels, but a great, stone city hewn deep into rock. But curiously, no one lives in it. In many tiny little crevices, one can find deposited jewels, with a small note, usually, written in their winding script. The only living creatures one finds are skittering insects, and ancient priests with brooms who stalk the halls. It is the ‘holy city’ of the Gyahki, where they keep the souls of the dead, they explain. We, regrettably, however, have learned about this after a cadre of our local officers conducting a military survey ransacked heaps of jewels and assaulted priests. It appears they are actually trying to sell the government the precious metals they stole, to convert to currency, of which we could take a cut, but the colonial office warns of repercussions: the rage of the Gyahki faithful as we melt the souls of their ancestors.;;;;;;;;;;;;;x 
EVTNAME50371;AI CLEANUP;;;;;;;;;;;;;x
EVTNAME50372;AI CLEANUP;;;;;;;;;;;;;x
EVTNAME50373;The Thrall Culling Season;;;;;;;;;;;;;x
EVTDESC50373;Our country is one that has certain regions that engage in the rearing and culling of thralls, or those hominids used for man-flesh cultivation. In most cases, thralls are usually made of one of the more vegetarian hominids, and encouraged to graze in the scrublands, forests, or other hinterlands where they can live ‘as in nature’ and collect foods. As they age, once the thralls have sufficiently reproduced, the men are usually castrated and the women spayed. The absence of sex-hormones encourages them to get flabby, creating a chewy, fatty meat that is prized in the trade. They are then culled at about 15-16 years of age. In the scrublands and hinterlands, it is usually a great festival, with a farmer bringing his troupe of thralls into the stockyards and a great bloodletting is done, with many killed in rapid sequence. Frequently blood puddings are quickly made, and some eyes are consumed raw, while others are pickled for urban markets, and later seasons.;;;;;;;;;;;;;x
EVTNAME50374;AI CLEANUP;;;;;;;;;;;;;x
EVT50375NAME;The Mjhm’an of Gofakidzia;;;;;;;;;;;;;x 
EVT50375DESC;It is hard to believe a people can live in the wild reaches of Gofakidzia at all, but in any case, the Mjhm’an are there. They are oriental insuloids, like many of the people living scattered throughout the Ishnapt Ocean, but their language is so strange and foreign, they must have arrived there a very long time ago. Furthermore, there is only one major current which carries water toward Gofakidzia, which makes it all the more remarkable. To weather the colossal storms that wrack the land, and the cold weather, they build small huts and cottages with thatched grass roofs on the lee sides of mountains and hills, and are seminomadic, cultivating small gardens and fields in the summer, while trapping and hunting in the winters. They believe in an animistic faith that endows all things with spiritual powers, and the spirits themselves are said to come from ‘the spirit world’ to enjoy the world of the living. They are usually clad in furs from the small animals of Gofakidzia.;;;;;;;;;;;;;x 
EVT50376NAME;The Ogrehi Fur Trade;;;;;;;;;;;;;x 
EVT50376DESC;In Paukzhodo and its environs, it is freezing cold, and there is little reason for our settlers to go to these areas. Our colonial administrators, as well as factors of monopoly fur and lumber companies, collect a lumber or fur tribute from the local Ogrehi communities, and return to warmer climes after they have visited the various stations and tribal communities known to be living there. However, we have noticed a problem emerging with the private fur traders who arrive in Paukzhodo seasonally to hunt the large game. They seem to have turned to grave robbing, coercion, and even murder to collect the pelts of our nominal Ogrehi subjects! The Ogrehi are a hominid uniquely suited to this cold climate, and their anthropic morphology means little tailoring is needed to make a winter suit. Incidentally, we have accumulated a lot of observations about Ogrehi burials, which is of interest to our scholars, but the situation risks setting the Ogrehi against us and spurring resistance to the tribute.;;;;;;;;;;;;;x 
EVT50377NAME;An Erudite Symposium;;;;;;;;;;;;;x 
EVT50377DESC;It has often been remarked by our scholars the curious fact that the Kusii cults are entirely restricted to the portion of Shobgizob that hosted settled native Tuqqikian societies before the arrival of colonial administrations. It has been assumed for many years that a settled society allowed for the development of a more sophisticated faith, temples, a priesthood, etc. Now, however, one of our professors, who has studied the gathering ‘bush’ Tuqqikian, and determined they have an extensive shaman class who holds a similar role as the Kusii priests. He has come to the conclusion that in fact the development of a sacrificial faith and strict monotheism facilitate the transition to agriculture and civilisation! It is argued that the demands for temples to carry out these rites encouraged sedentary congregations, and that the need to capture sacrifices encouraged more developed political and military structures.;;;;;;;;;;;;;x 
EVT50378NAME;A Zagkhan Mollusc Hunt;;;;;;;;;;;;;x 
EVT50378DESC;Our sailors and molluscers go on regular seasonal hunts in our stations in islands out in the great Ishnapt oceans. The great oil-molluscs in these regions grow huge off of grazing on the vast swarms of plankton in these nutritious waters. The oil molluscs caught here are an important part of our oil industry, which is used for producing ammunition, candles, and sealants. But also, it seems, the hunt of the oil mollusc is an important part of the local Zagkhan’s lives. Upon docking in $CAPITAL$, one of our captains has submitted a report to the admiralty detailing his journey, which describes a remarkable hunt by Zagkhans, who went out to sea in several small rafts with only small fibrous sails. Despite this, they managed to take down a very large oil mollusc, and tow it to shore. They explained, through an interpreter, that they use its mantle for tools, and its muscles for food. In fact, they don’t use its fatty and unctuous blubber for anything, which they yielded to the captain!;;;;;;;;;;;;;x 
EVT50379NAME;The Old Kiidnazh;;;;;;;;;;;;;x 
EVT50379DESC;The ‘Thousand Realms’ is the term for the now shattered Gashdzii empire. Rising in the second century under the sturdy rule of Godhiinimiz I ‘the First and the Great’ (r. 102-149), it spread from the plateau cities of Pashdzii around the Vodmhu river to form a vast continental empire that brought Gasdhzii culture and military might across the great plains of Ishahfazh. It began to experience great difficulties in the late ninth century, the so-called ‘age of undoing’ and experienced a slow and untidy fragmentation and collapse, despite the persistent de jure claims of the emperor in the imperial city, and despite the absence of its soldiers, the old documents, forms of imperial governance, and even economic unity, still hold much important in the Gashdzii world. However, some of the southern states have drifted away from the old slaveholding and agrarian centers of power, and have become more dependent on trade and industry. The ‘imperial reckoning’ is the standard calendar system across the world, formulated first by Godhiinimiz I.;;;;;;;;;;;;;x
